disaster.event,user.anon,date,latitude,longitude.anon,user_date_freq,days
41_AuFire1,1,2013/10/20,150.9957891,-22.67115622,1,13
41_AuFire1,2,2013/11/7,150.9848607,-22.84123007,1,31
41_AuFire1,2,2013/11/9,150.9848607,-22.84123007,1,33
41_AuFire1,3,2013/10/12,150.298788,-22.61144897,1,5
41_AuFire1,4,2013/11/8,149.5680956,-22.31566862,1,32
41_AuFire1,5,2013/11/8,151.1747834,-22.80928397,1,32
41_AuFire1,6,2013/10/26,150.3088951,-22.5932167,1,19
41_AuFire1,7,2013/10/18,150.8363928,-22.63449983,2,11
41_AuFire1,8,2013/11/6,151.1933141,-22.76079033,2,30
41_AuFire1,8,2013/11/9,151.1933159,-22.76072616,1,33
41_AuFire1,9,2013/11/8,151.1531327,-22.68402827,1,32
41_AuFire1,10,2013/10/17,150.6427614,-22.65299544,1,10
41_AuFire1,11,2013/10/30,151.1201014,-22.65657765,1,23
41_AuFire1,11,2013/11/6,151.1066991,-22.69089779,7,30
41_AuFire1,11,2013/11/7,151.107519,-22.69185479,7,31
41_AuFire1,11,2013/11/8,151.107546,-22.69186918,1,32
41_AuFire1,12,2013/10/24,150.8376746,-22.61183208,1,17
41_AuFire1,13,2013/11/7,151.1974635,-22.77170192,1,31
41_AuFire1,13,2013/11/8,151.1940582,-22.76555198,1,32
41_AuFire1,14,2013/11/7,151.1426096,-22.78265744,1,31
41_AuFire1,14,2013/11/8,151.1986705,-22.8297583,2,32
41_AuFire1,14,2013/11/9,151.1681224,-22.74444616,3,33
41_AuFire1,15,2013/10/16,150.980805,-22.58153772,1,9
41_AuFire1,15,2013/11/6,151.004958,-22.61238104,2,30
41_AuFire1,16,2013/10/8,150.8395521,-22.61004542,1,1
41_AuFire1,16,2013/10/13,150.839668,-22.61004502,1,6
41_AuFire1,17,2013/10/10,151.2815007,-22.67831068,1,3
41_AuFire1,18,2013/10/23,151.0233821,-22.67679772,1,16
41_AuFire1,19,2013/11/6,151.0417535,-22.69159492,1,30
41_AuFire1,19,2013/11/7,151.0417535,-22.69159492,1,31
41_AuFire1,20,2013/11/8,151.1527183,-22.7004562,1,32
41_AuFire1,21,2013/11/9,150.8675699,-22.86913522,1,33
41_AuFire1,22,2013/10/17,151.2904501,-22.66068109,1,10
41_AuFire1,23,2013/10/22,150.8795547,-22.62486718,4,15
41_AuFire1,24,2013/10/23,150.5951004,-22.56156389,1,16
41_AuFire1,24,2013/10/26,150.5992884,-22.56037449,1,19
41_AuFire1,24,2013/11/7,150.6047122,-22.54768825,2,31
41_AuFire1,24,2013/11/8,150.6131894,-22.5564842,2,32
41_AuFire1,25,2013/10/11,151.2683055,-22.67227015,1,4
41_AuFire1,26,2013/10/8,151.042302,-22.63749672,1,1
41_AuFire1,26,2013/10/11,151.0063291,-22.61046111,2,4
41_AuFire1,26,2013/10/12,151.3556801,-21.71494152,3,5
41_AuFire1,26,2013/10/18,151.0413133,-22.63893142,1,11
41_AuFire1,26,2013/10/22,151.0426375,-22.63741461,1,15
41_AuFire1,26,2013/10/26,151.116717,-22.59527472,1,19
41_AuFire1,26,2013/10/27,151.0425971,-22.63749527,4,20
41_AuFire1,26,2013/10/29,151.0425649,-22.63741648,1,22
41_AuFire1,26,2013/10/31,151.042511,-22.63743172,1,24
41_AuFire1,26,2013/11/7,151.1655289,-22.81662987,2,31
41_AuFire1,27,2013/10/24,150.8783043,-22.60512772,1,17
41_AuFire1,27,2013/10/25,150.9468196,-22.62055604,1,18
41_AuFire1,28,2013/10/19,151.2947006,-21.66295557,1,12
41_AuFire1,29,2013/11/6,151.1645539,-22.77221353,1,30
41_AuFire1,29,2013/11/7,151.1915918,-22.76258949,1,31
41_AuFire1,29,2013/11/9,151.1646748,-22.77221304,1,33
41_AuFire1,30,2013/11/6,151.0516322,-22.82907239,1,30
41_AuFire1,30,2013/11/7,151.0516322,-22.82907239,1,31
41_AuFire1,30,2013/11/8,151.0516322,-22.82907239,1,32
41_AuFire1,31,2013/11/8,151.1961994,-22.75820251,1,32
41_AuFire1,32,2013/10/13,150.5529367,-22.38630871,2,6
41_AuFire1,32,2013/10/19,150.7528622,-22.47658793,1,12
41_AuFire1,33,2013/10/8,150.857005,-22.63249333,1,1
41_AuFire1,34,2013/10/18,150.95801,-22.63979272,1,11
41_AuFire1,34,2013/11/6,151.1378118,-22.70620831,1,30
41_AuFire1,34,2013/11/7,151.140274,-22.70957526,2,31
41_AuFire1,34,2013/11/8,151.19783,-22.76321272,2,32
41_AuFire1,34,2013/11/9,151.0929347,-22.79517947,1,33
41_AuFire1,35,2013/10/30,150.8514676,-22.62457397,6,23
41_AuFire1,35,2013/10/31,150.9247655,-22.5710463,4,24
41_AuFire1,35,2013/11/6,150.937451,-22.61949299,6,30
41_AuFire1,35,2013/11/8,150.906809,-22.64723394,2,32
41_AuFire1,35,2013/11/9,150.9373397,-22.61956284,4,33
41_AuFire1,35,2013/11/10,150.9373413,-22.61950981,4,34
41_AuFire1,36,2013/10/27,151.0641639,-22.63003993,1,20
41_AuFire1,37,2013/11/8,150.7021103,-22.63396596,2,32
41_AuFire1,38,2013/10/9,150.9926869,-22.62375435,1,2
41_AuFire1,38,2013/10/10,150.9352663,-22.63746072,3,3
41_AuFire1,38,2013/10/13,150.935454,-22.63735716,1,6
41_AuFire1,38,2013/10/14,150.9351536,-22.63736979,1,7
41_AuFire1,38,2013/10/16,150.9351701,-22.63736142,5,9
41_AuFire1,38,2013/10/17,151.2388511,-22.63184482,1,10
41_AuFire1,38,2013/10/18,150.935485,-22.63739567,2,11
41_AuFire1,38,2013/10/19,151.0843974,-22.67029836,1,12
41_AuFire1,38,2013/10/22,150.935317,-22.63744358,3,15
41_AuFire1,38,2013/10/24,150.9354616,-22.63738541,1,17
41_AuFire1,38,2013/10/25,150.9352821,-22.63737602,2,18
41_AuFire1,38,2013/10/27,151.2385266,-22.63188365,2,20
41_AuFire1,38,2013/10/28,150.9346317,-22.63758499,7,21
41_AuFire1,38,2013/10/29,150.9349745,-22.63744887,10,22
41_AuFire1,38,2013/10/30,151.2384206,-22.63107462,9,23
41_AuFire1,38,2013/10/31,150.9349743,-22.6374488,6,24
41_AuFire1,38,2013/11/6,151.1241354,-22.66830711,6,30
41_AuFire1,38,2013/11/7,151.2386026,-22.63205666,4,31
41_AuFire1,38,2013/11/8,151.2386406,-22.63200655,1,32
41_AuFire1,38,2013/11/9,151.2384344,-22.63129461,1,33
41_AuFire1,38,2013/11/10,150.9346783,-22.63750353,20,34
41_AuFire1,39,2013/10/20,151.2881667,-22.67664939,1,13
41_AuFire1,40,2013/10/27,151.1839695,-22.67581492,1,20
41_AuFire1,41,2013/10/12,151.3381505,-22.30784393,1,5
41_AuFire1,42,2013/10/25,151.27171,-22.66500272,1,18
41_AuFire1,42,2013/10/26,151.28105,-22.66997272,1,19
41_AuFire1,42,2013/10/27,151.27121,-22.66707272,1,20
41_AuFire1,43,2013/11/8,151.1663775,-22.77619509,1,32
41_AuFire1,44,2013/10/13,150.736937,-22.48162187,1,6
41_AuFire1,44,2013/10/20,150.7370145,-22.48173155,1,13
41_AuFire1,44,2013/10/23,150.7370087,-22.48173034,1,16
41_AuFire1,44,2013/11/7,150.7369356,-22.48165275,4,31
41_AuFire1,45,2013/10/27,151.3082792,-22.53989706,1,20
41_AuFire1,45,2013/10/29,151.1335698,-22.61333666,1,22
41_AuFire1,46,2013/10/13,151.4403925,-22.16499085,1,6
41_AuFire1,46,2013/10/20,151.3485253,-21.66081314,2,13
41_AuFire1,46,2013/11/9,151.1580226,-22.75360354,2,33
41_AuFire1,47,2013/10/8,151.2244562,-22.62963247,1,1
41_AuFire1,47,2013/10/10,151.2330143,-22.62270333,2,3
41_AuFire1,47,2013/10/11,151.2244764,-22.6297262,4,4
41_AuFire1,47,2013/10/12,151.224452,-22.62965065,1,5
41_AuFire1,47,2013/10/13,151.233197,-22.62278958,2,6
41_AuFire1,47,2013/10/15,151.2332211,-22.62286882,1,8
41_AuFire1,47,2013/10/18,151.2332028,-22.62278291,1,11
41_AuFire1,47,2013/10/21,151.233204,-22.62278122,1,14
41_AuFire1,47,2013/10/22,151.2331634,-22.62281191,1,15
41_AuFire1,47,2013/10/23,151.2244478,-22.6297184,1,16
41_AuFire1,47,2013/10/27,151.2333052,-22.6228112,2,20
41_AuFire1,47,2013/10/29,151.233154,-22.6228108,3,22
41_AuFire1,47,2013/10/31,151.2330392,-22.62271116,2,24
41_AuFire1,47,2013/11/6,151.2244673,-22.6297226,1,30
41_AuFire1,47,2013/11/9,151.2244781,-22.6297227,1,33
41_AuFire1,48,2013/11/6,151.1971969,-22.74944188,3,30
41_AuFire1,48,2013/11/7,151.1969922,-22.74946223,1,31
41_AuFire1,48,2013/11/8,151.1965124,-22.74904558,1,32
41_AuFire1,48,2013/11/9,151.1968314,-22.74907449,1,33
41_AuFire1,48,2013/11/10,151.1971005,-22.74951309,1,34
41_AuFire1,49,2013/11/9,151.1655393,-22.76760204,2,33
41_AuFire1,50,2013/10/16,151.1857119,-22.6760582,1,9
41_AuFire1,50,2013/10/25,151.183356,-22.67567472,1,18
41_AuFire1,50,2013/11/9,151.1724243,-22.73595017,1,33
41_AuFire1,51,2013/10/16,150.311733,-22.59153172,1,9
41_AuFire1,52,2013/11/7,151.1802455,-22.78290972,3,31
41_AuFire1,52,2013/11/9,151.1772101,-22.78708622,1,33
41_AuFire1,53,2013/11/7,151.19677,-22.75237182,1,31
41_AuFire1,54,2013/11/8,151.1547877,-22.79170982,1,32
41_AuFire1,55,2013/11/7,150.9238384,-22.79880165,1,31
41_AuFire1,56,2013/10/16,151.1740868,-22.63577161,4,9
41_AuFire1,56,2013/10/21,151.1739054,-22.63584717,1,14
41_AuFire1,56,2013/10/23,151.1740336,-22.63579556,1,16
41_AuFire1,57,2013/10/21,150.8995593,-22.67781122,1,14
41_AuFire1,58,2013/11/7,151.0513726,-22.77129148,1,31
41_AuFire1,59,2013/10/12,150.895268,-22.64138772,1,5
41_AuFire1,59,2013/10/25,150.9621145,-22.63166932,1,18
41_AuFire1,60,2013/10/20,151.4626309,-22.29152185,1,13
41_AuFire1,61,2013/10/20,151.0604835,-22.65170107,1,13
41_AuFire1,62,2013/10/10,151.2614692,-22.64566939,3,3
41_AuFire1,63,2013/10/11,150.8972424,-22.65738182,2,4
41_AuFire1,63,2013/10/12,150.8974157,-22.65734772,1,5
41_AuFire1,63,2013/10/15,150.897328,-22.65746012,1,8
41_AuFire1,63,2013/10/17,150.8973305,-22.65748072,1,10
41_AuFire1,63,2013/10/18,150.8973901,-22.65739902,1,11
41_AuFire1,63,2013/10/23,150.8974201,-22.65747762,1,16
41_AuFire1,63,2013/10/24,150.8973413,-22.65744692,1,17
41_AuFire1,64,2013/11/8,151.1860371,-22.75777272,1,32
41_AuFire1,64,2013/11/9,151.24108,-22.41655771,1,33
41_AuFire1,65,2013/11/8,151.2743688,-22.65728025,1,32
41_AuFire1,66,2013/11/8,151.1732698,-22.81440454,1,32
41_AuFire1,66,2013/11/9,151.1732698,-22.81440454,1,33
41_AuFire1,67,2013/10/17,151.3312411,-22.51602512,1,10
41_AuFire1,68,2013/11/6,151.1742629,-22.77117412,1,30
41_AuFire1,68,2013/11/7,151.1904144,-22.76907518,1,31
41_AuFire1,69,2013/11/9,151.173093,-22.76280472,1,33
41_AuFire1,70,2013/11/6,150.9517863,-22.68673556,1,30
41_AuFire1,70,2013/11/9,150.9517777,-22.68682726,4,33
41_AuFire1,71,2013/10/8,151.4298126,-21.69690597,16,1
41_AuFire1,71,2013/10/9,151.4298885,-21.69687556,13,2
41_AuFire1,71,2013/10/10,151.4296725,-21.69684671,3,3
41_AuFire1,71,2013/10/11,151.4301306,-21.69704518,8,4
41_AuFire1,71,2013/10/12,151.4297501,-21.69683875,8,5
41_AuFire1,71,2013/10/13,151.4296111,-21.69662652,5,6
41_AuFire1,71,2013/10/14,151.4298591,-21.69689255,1,7
41_AuFire1,71,2013/10/15,151.4298495,-21.69691317,4,8
41_AuFire1,71,2013/10/16,151.4297917,-21.69691207,2,9
41_AuFire1,71,2013/10/17,151.4297786,-21.69684969,4,10
41_AuFire1,71,2013/10/18,151.4297161,-21.69679311,5,11
41_AuFire1,71,2013/10/19,151.4298409,-21.6968816,4,12
41_AuFire1,71,2013/10/20,151.4297762,-21.69690857,5,13
41_AuFire1,71,2013/10/21,151.430099,-21.69703266,11,14
41_AuFire1,71,2013/10/22,151.4297764,-21.69692173,5,15
41_AuFire1,71,2013/10/23,151.4297514,-21.69671998,6,16
41_AuFire1,71,2013/10/24,151.4301079,-21.69702441,1,17
41_AuFire1,71,2013/10/25,151.429586,-21.69690605,3,18
41_AuFire1,71,2013/10/26,151.4300822,-21.69700123,9,19
41_AuFire1,71,2013/10/27,151.4298308,-21.69689828,5,20
41_AuFire1,71,2013/10/28,151.4298377,-21.696902,3,21
41_AuFire1,71,2013/10/29,151.4298389,-21.69689966,6,22
41_AuFire1,71,2013/10/30,151.4297457,-21.69684453,6,23
41_AuFire1,71,2013/10/31,151.4297377,-21.69684135,6,24
41_AuFire1,71,2013/11/6,151.4295688,-21.69680845,4,30
41_AuFire1,71,2013/11/7,151.4295941,-21.69661344,18,31
41_AuFire1,71,2013/11/8,151.4298026,-21.69690294,5,32
41_AuFire1,71,2013/11/9,151.4297336,-21.69672224,6,33
41_AuFire1,72,2013/11/6,151.092499,-22.75085272,1,30
41_AuFire1,72,2013/11/7,151.0923892,-22.74950772,6,31
41_AuFire1,72,2013/11/8,151.0700344,-22.74765082,8,32
41_AuFire1,73,2013/10/12,150.7826345,-22.67655562,1,5
41_AuFire1,73,2013/10/16,150.7829483,-22.67578562,2,9
41_AuFire1,73,2013/10/17,150.7826351,-22.67653652,1,10
41_AuFire1,74,2013/10/31,151.2881434,-22.67665968,2,24
41_AuFire1,75,2013/10/17,151.271,-22.67638272,1,10
41_AuFire1,76,2013/11/9,151.1856489,-22.68823078,3,33
41_AuFire1,77,2013/10/13,151.4825821,-22.2638148,1,6
41_AuFire1,78,2013/11/6,151.0776813,-22.85292699,4,30
41_AuFire1,78,2013/11/7,151.0887088,-22.84554945,2,31
41_AuFire1,78,2013/11/8,151.0776037,-22.85296014,4,32
41_AuFire1,78,2013/11/9,151.0695119,-22.81111292,2,33
41_AuFire1,78,2013/11/10,151.0778872,-22.85287653,1,34
41_AuFire1,79,2013/11/7,151.0625482,-22.72409636,1,31
41_AuFire1,80,2013/10/26,150.6874696,-22.66563622,3,19
41_AuFire1,80,2013/10/27,150.6874696,-22.66563622,3,20
41_AuFire1,80,2013/10/28,150.6923938,-22.63145712,24,21
41_AuFire1,80,2013/10/29,150.666927,-22.66925142,3,22
41_AuFire1,80,2013/10/30,150.6491678,-22.65436932,4,23
41_AuFire1,80,2013/10/31,150.6876787,-22.66582202,4,24
41_AuFire1,81,2013/10/10,151.129004,-22.61223561,1,3
41_AuFire1,81,2013/10/16,150.8683474,-22.6432513,3,9
41_AuFire1,81,2013/11/6,151.0650477,-22.80279583,2,30
41_AuFire1,81,2013/11/7,151.065,-22.80265272,1,31
41_AuFire1,81,2013/11/8,151.0653253,-22.80283854,1,32
41_AuFire1,81,2013/11/9,151.0650652,-22.80273502,3,33
41_AuFire1,82,2013/10/8,150.7562526,-22.63680652,3,1
41_AuFire1,82,2013/10/9,150.7562841,-22.63680852,1,2
41_AuFire1,82,2013/10/11,150.7559937,-22.63682452,1,4
41_AuFire1,82,2013/10/27,150.7706934,-22.65050202,1,20
41_AuFire1,83,2013/10/9,151.141725,-22.60753072,1,2
41_AuFire1,83,2013/11/6,151.1656952,-22.81508105,2,30
41_AuFire1,84,2013/10/15,151.1496296,-22.51912236,1,8
41_AuFire1,85,2013/11/8,151.1908625,-22.74963134,1,32
41_AuFire1,86,2013/10/11,151.329592,-22.48676972,1,4
41_AuFire1,86,2013/10/13,151.329592,-22.48676972,1,6
41_AuFire1,87,2013/10/8,151.2302469,-22.62906568,1,1
41_AuFire1,88,2013/10/24,151.2308621,-22.42838925,1,17
41_AuFire1,89,2013/10/21,151.2969357,-21.65278796,1,14
41_AuFire1,90,2013/11/8,151.1241236,-22.63842332,2,32
41_AuFire1,91,2013/10/21,151.2881434,-22.67665968,1,14
41_AuFire1,92,2013/11/6,150.8814635,-22.8379363,1,30
41_AuFire1,93,2013/10/21,150.6676545,-22.66443037,2,14
41_AuFire1,93,2013/10/23,150.6676783,-22.66460719,1,16
41_AuFire1,93,2013/10/26,150.6980222,-22.670228,2,19
41_AuFire1,93,2013/10/31,150.6676465,-22.66450351,1,24
41_AuFire1,93,2013/11/8,150.6677158,-22.66470191,2,32
41_AuFire1,94,2013/10/22,150.9709607,-22.61232062,1,15
41_AuFire1,94,2013/10/28,150.9709874,-22.61229762,1,21
41_AuFire1,95,2013/10/28,150.9264703,-22.61815227,1,21
41_AuFire1,96,2013/10/8,151.1378151,-22.58560882,1,1
41_AuFire1,97,2013/11/9,151.1321783,-22.72890808,1,33
41_AuFire1,98,2013/11/8,151.160855,-22.66995072,4,32
41_AuFire1,99,2013/11/6,151.1814918,-22.77348776,2,30
41_AuFire1,99,2013/11/8,151.1793726,-22.78237127,1,32
41_AuFire1,100,2013/10/11,150.8426951,-22.62585296,1,4
41_AuFire1,101,2013/11/8,151.0704127,-22.72976767,1,32
41_AuFire1,102,2013/10/13,151.4121805,-22.1878806,1,6
41_AuFire1,102,2013/10/17,151.4053819,-22.14304128,1,10
41_AuFire1,103,2013/10/19,150.835942,-22.61978082,2,12
41_AuFire1,103,2013/10/21,150.8356884,-22.61988805,1,14
41_AuFire1,103,2013/10/23,150.8357835,-22.61984822,2,16
41_AuFire1,103,2013/10/24,150.8399737,-22.62171218,5,17
41_AuFire1,104,2013/11/8,151.1994111,-22.76753524,1,32
41_AuFire1,105,2013/11/9,151.0859237,-22.71784604,3,33
41_AuFire1,106,2013/11/9,151.10591,-22.84483272,3,33
41_AuFire1,107,2013/11/8,150.7494713,-22.64714494,12,32
41_AuFire1,107,2013/11/9,150.7495014,-22.64709708,9,33
41_AuFire1,107,2013/11/10,150.7572776,-22.64787618,2,34
41_AuFire1,108,2013/10/22,150.8358497,-22.60950515,1,15
41_AuFire1,108,2013/10/28,150.836683,-22.60947091,3,21
41_AuFire1,108,2013/11/6,151.0425297,-22.75777148,7,30
41_AuFire1,108,2013/11/7,151.04645,-22.76444626,1,31
41_AuFire1,108,2013/11/8,151.0464667,-22.76441162,1,32
41_AuFire1,108,2013/11/9,151.0464433,-22.76447151,1,33
41_AuFire1,109,2013/10/24,151.0998566,-22.58216341,1,17
41_AuFire1,109,2013/10/27,151.0993337,-22.58236651,4,20
41_AuFire1,110,2013/11/9,151.0672,-22.79986272,1,33
41_AuFire1,111,2013/10/20,150.9201527,-22.59823606,1,13
41_AuFire1,111,2013/10/30,150.9070322,-22.64837141,2,23
41_AuFire1,111,2013/10/31,151.2743688,-22.64703428,1,24
41_AuFire1,111,2013/11/8,151.1967126,-22.8108512,3,32
41_AuFire1,111,2013/11/9,151.1967232,-22.81087695,1,33
41_AuFire1,111,2013/11/10,151.19674,-22.81073208,1,34
41_AuFire1,112,2013/11/7,151.0450062,-22.74329849,3,31
41_AuFire1,112,2013/11/9,151.0321887,-22.74827612,3,33
41_AuFire1,113,2013/11/6,151.3110023,-22.4043479,5,30
41_AuFire1,113,2013/11/8,151.3113522,-22.4042667,1,32
41_AuFire1,114,2013/10/10,150.714015,-22.64318532,1,3
41_AuFire1,114,2013/10/12,150.9342646,-22.65046009,1,5
41_AuFire1,114,2013/10/13,150.9399994,-22.65050414,1,6
41_AuFire1,115,2013/10/18,150.9107394,-22.55987258,1,11
41_AuFire1,115,2013/10/27,151.3033142,-22.25560806,1,20
41_AuFire1,116,2013/10/17,151.068785,-22.61970772,1,10
41_AuFire1,117,2013/11/9,151.1835802,-22.77265557,1,33
41_AuFire1,118,2013/11/9,150.9331508,-22.61281412,2,33
41_AuFire1,119,2013/10/11,150.9610307,-22.65380651,4,4
41_AuFire1,120,2013/10/10,151.1155968,-22.54521779,1,3
41_AuFire1,121,2013/10/21,150.8995133,-22.63246692,2,14
41_AuFire1,121,2013/10/22,150.8995162,-22.63246023,2,15
41_AuFire1,121,2013/10/24,150.8985097,-22.63537723,1,17
41_AuFire1,121,2013/10/25,150.7209882,-22.6391847,1,18
41_AuFire1,121,2013/10/26,150.7209471,-22.63910705,1,19
41_AuFire1,121,2013/10/27,150.8985004,-22.63496214,1,20
41_AuFire1,121,2013/10/28,150.9052832,-22.62385919,4,21
41_AuFire1,121,2013/10/29,150.9008298,-22.63339803,6,22
41_AuFire1,121,2013/10/31,150.8982068,-22.63484779,2,24
41_AuFire1,121,2013/11/7,150.7211007,-22.63891968,4,31
41_AuFire1,121,2013/11/9,150.9172079,-22.67523117,3,33
41_AuFire1,122,2013/11/9,151.0851014,-22.71389909,2,33
41_AuFire1,123,2013/10/17,151.0303124,-22.58556387,1,10
41_AuFire1,123,2013/10/23,151.0351686,-22.59193794,1,16
41_AuFire1,124,2013/10/31,151.1231712,-22.67535002,1,24
41_AuFire1,124,2013/11/6,151.1231712,-22.67535002,2,30
41_AuFire1,125,2013/11/6,151.1054211,-22.75296861,2,30
41_AuFire1,125,2013/11/7,151.1058393,-22.75304639,3,31
41_AuFire1,125,2013/11/8,151.1054356,-22.75309537,5,32
41_AuFire1,125,2013/11/9,151.1795831,-22.77674475,2,33
41_AuFire1,126,2013/10/25,151.3249024,-22.37968243,1,18
41_AuFire1,127,2013/10/15,151.4353967,-22.34572907,1,8
41_AuFire1,127,2013/10/16,151.4353967,-22.34572907,1,9
41_AuFire1,128,2013/11/9,151.194427,-22.79029609,1,33
41_AuFire1,129,2013/10/31,150.8060017,-22.52140201,1,24
41_AuFire1,130,2013/11/9,151.1743135,-22.77830465,1,33
41_AuFire1,131,2013/10/13,151.327035,-22.52407072,1,6
41_AuFire1,132,2013/10/8,151.4968269,-22.04981067,3,1
41_AuFire1,132,2013/10/10,151.4967933,-22.04982275,17,3
41_AuFire1,132,2013/10/11,151.4966587,-22.04987551,2,4
41_AuFire1,132,2013/10/14,151.4967385,-22.04978654,2,7
41_AuFire1,132,2013/10/17,151.4968698,-22.04979778,2,10
41_AuFire1,132,2013/10/18,151.4968054,-22.04980975,4,11
41_AuFire1,132,2013/10/21,151.4967958,-22.04981252,2,14
41_AuFire1,132,2013/10/24,150.6175044,-22.55667313,3,17
41_AuFire1,132,2013/10/26,150.6175063,-22.556625,4,19
41_AuFire1,132,2013/10/27,151.4968183,-22.04980229,30,20
41_AuFire1,132,2013/10/28,151.4968106,-22.04980491,11,21
41_AuFire1,132,2013/10/29,151.4967844,-22.0498132,17,22
41_AuFire1,132,2013/10/30,151.4967803,-22.04981279,3,23
41_AuFire1,132,2013/10/31,151.4967834,-22.04981346,7,24
41_AuFire1,132,2013/11/6,151.4967875,-22.04981857,4,30
41_AuFire1,133,2013/10/26,150.9373235,-22.60606557,1,19
41_AuFire1,134,2013/11/7,151.1135309,-22.7394859,1,31
41_AuFire1,135,2013/11/7,150.8731398,-22.78314379,1,31
41_AuFire1,136,2013/11/6,151.1373489,-22.76824046,2,30
41_AuFire1,137,2013/11/7,151.1793398,-22.81585018,1,31
41_AuFire1,138,2013/11/9,151.1989312,-22.75352332,1,33
41_AuFire1,139,2013/11/7,151.1539772,-22.80493208,1,31
41_AuFire1,140,2013/10/20,150.9826876,-22.67114374,1,13
41_AuFire1,140,2013/10/26,150.9826012,-22.67128422,2,19
41_AuFire1,140,2013/10/27,150.9826594,-22.67109652,9,20
41_AuFire1,140,2013/10/31,150.9865675,-22.66986002,3,24
41_AuFire1,140,2013/11/7,151.0126537,-22.71460052,2,31
41_AuFire1,140,2013/11/8,150.9793787,-22.67394292,36,32
41_AuFire1,140,2013/11/9,150.9865675,-22.66986002,5,33
41_AuFire1,140,2013/11/10,150.9862269,-22.67196102,2,34
41_AuFire1,141,2013/11/8,151.08198,-22.74211272,1,32
41_AuFire1,142,2013/10/9,151.2825148,-22.58589464,1,2
41_AuFire1,142,2013/10/10,151.2365444,-22.63022042,3,3
41_AuFire1,142,2013/10/11,151.2365249,-22.63025591,1,4
41_AuFire1,142,2013/10/12,151.3024049,-22.57307152,2,5
41_AuFire1,142,2013/10/14,151.299695,-22.57380389,3,7
41_AuFire1,142,2013/10/15,151.2994105,-22.57343109,1,8
41_AuFire1,142,2013/10/16,151.290401,-22.58105208,1,9
41_AuFire1,142,2013/10/17,151.2364412,-22.63027107,2,10
41_AuFire1,142,2013/10/19,151.2660818,-22.64737345,2,12
41_AuFire1,142,2013/10/20,151.3005827,-22.57872278,3,13
41_AuFire1,142,2013/10/21,151.2995637,-22.57509393,2,14
41_AuFire1,142,2013/10/22,151.2501085,-22.6190652,3,15
41_AuFire1,142,2013/10/23,151.2364263,-22.63032586,1,16
41_AuFire1,142,2013/10/27,151.3255119,-22.47766049,1,20
41_AuFire1,142,2013/10/28,151.3006632,-22.57900068,2,21
41_AuFire1,142,2013/11/7,151.2995584,-22.57531995,1,31
41_AuFire1,142,2013/11/8,151.2972557,-22.59283047,2,32
41_AuFire1,142,2013/11/9,151.164713,-22.81813813,1,33
41_AuFire1,143,2013/11/6,151.1872349,-22.78033514,1,30
41_AuFire1,144,2013/11/9,151.3234922,-22.48708951,1,33
41_AuFire1,145,2013/10/9,151.0041961,-22.62622117,1,2
41_AuFire1,145,2013/10/11,151.004322,-22.62643493,2,4
41_AuFire1,145,2013/10/13,151.0042816,-22.6262906,1,6
41_AuFire1,145,2013/10/15,151.0042935,-22.62633444,1,8
41_AuFire1,145,2013/10/19,150.9628316,-22.63480225,1,12
41_AuFire1,145,2013/10/20,151.004378,-22.6264604,1,13
41_AuFire1,145,2013/10/28,151.0043147,-22.62654549,4,21
41_AuFire1,145,2013/10/30,151.0044066,-22.62648464,1,23
41_AuFire1,145,2013/10/31,151.0044299,-22.62632941,1,24
41_AuFire1,145,2013/11/8,151.004327,-22.62634995,2,32
41_AuFire1,145,2013/11/9,151.004221,-22.62623612,4,33
41_AuFire1,146,2013/10/19,150.6513575,-22.64461176,1,12
41_AuFire1,146,2013/10/20,150.6511474,-22.64478712,1,13
41_AuFire1,146,2013/10/21,150.6514964,-22.64471364,1,14
41_AuFire1,146,2013/11/6,150.6887357,-22.67349479,2,30
41_AuFire1,147,2013/10/11,151.4824903,-21.69107302,7,4
41_AuFire1,147,2013/10/12,151.4824662,-21.69104972,2,5
41_AuFire1,147,2013/10/13,151.482465,-21.69104682,2,6
41_AuFire1,147,2013/10/14,151.4824643,-21.69104642,1,7
41_AuFire1,147,2013/10/25,151.480346,-21.69830222,1,18
41_AuFire1,147,2013/10/27,151.4824739,-21.69105482,2,20
41_AuFire1,147,2013/10/28,151.482459,-21.69107162,1,21
41_AuFire1,148,2013/11/9,151.4572739,-22.16384847,3,33
41_AuFire1,149,2013/10/14,151.2751386,-22.67752703,1,7
41_AuFire1,150,2013/11/7,151.1802969,-22.81362545,1,31
41_AuFire1,151,2013/11/6,151.0981148,-22.78723244,3,30
41_AuFire1,151,2013/11/7,151.0981988,-22.78731773,2,31
41_AuFire1,152,2013/10/13,151.1054993,-22.58214996,2,6
41_AuFire1,153,2013/11/6,150.9251171,-22.76310581,1,30
41_AuFire1,154,2013/10/12,150.9391034,-22.65287782,5,5
41_AuFire1,154,2013/10/13,150.8350484,-22.65582802,1,6
41_AuFire1,154,2013/10/19,150.8349632,-22.65590002,1,12
41_AuFire1,154,2013/10/22,150.8363388,-22.65043752,1,15
41_AuFire1,154,2013/10/25,150.8350021,-22.65582412,2,18
41_AuFire1,154,2013/10/27,150.8349646,-22.65585382,1,20
41_AuFire1,155,2013/10/18,150.9591526,-22.6704877,1,11
